id,imdb_id,popularity,budget,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
17870,tt0206636,0.122365,0,0,Chris Rock: Bigger & Blacker,Chris Rock|Slick Rick,,Keith Truesdell,,women|gun|stand-up|stand up comedy,"Chris Rock brings his critically acclaimed brand of social commentary-themed humor to this 1999 standup comedy presentation from HBO. Also released as an album, Chris Rock: Bigger &amp; Blacker features Rock on-stage extolling his razor-sharp wit and wisdom on such topics as gun control, President Clinton, homophobia, racism, black leaders, and relationships.",65,Comedy,Home Box Office (HBO)|CR Enterprises|Production Partners,7/10/99,13,7.4,1999,0,0
28918,tt0167872,0.100043,0,0,David Copperfield,CiarÃ¡n McMenamin|Emilia Fox|Maggie Smith|Daniel Radcliffe|Michael Elphick,,Simon Curtis,,,Charles Dickens' haunting semi-autobiographical tale of a boy who is sent away by his stepfather after his mother dies but manages to triumph over incredible adversities.,185,Drama,British Broadcasting Corporation (BBC),12/25/99,15,7.3,1999,0,0
199620,tt0214382,0.089789,9210000,0,Walking with Dinosaurs,Kenneth Branagh,,Tim Haines|Jasper James,Amazing digital effects bring a lost world to life.,,An Emmy award-winning six-part BBC documentary miniseries that recreates life from the Mesozoic era using incredible animatronics and computer-generated imagery.,180,Documentary|Animation,British Broadcasting Corporation (BBC)|Discovery Channel|Pro 7|TV Asahi|France 3 (FR 3),10/4/99,13,7.4,1999,12056376.7171337,0
120,tt0120737,8.575419,93000000,871368364,The Lord of the Rings: The Fellowship of the Ring,Elijah Wood|Ian McKellen|Viggo Mortensen|Liv Tyler|Orlando Bloom,http://www.lordoftherings.net/,Peter Jackson,One ring to rule them all,elves|dwarves|orcs|middle-earth (tolkien)|hobbits,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",178,Adventure|Fantasy|Action,WingNut Films|New Line Cinema|The Saul Zaentz Company,12/18/01,6079,7.8,2001,114528394.852527,1073079785.52895
671,tt0241527,8.021423,125000000,976475550,Harry Potter and the Philosopher's Stone,Daniel Radcliffe|Rupert Grint|Emma Watson|John Cleese|Robbie Coltrane,http://harrypotter.warnerbros.com/harrypotterandthedeathlyhallows/mainsite/index.html,Chris Columbus,Let the Magic Begin.,witch|christmas party|magic|cutting the cord|halloween,"Harry Potter has lived under the stairs at his aunt and uncle's house his whole life. But on his 11th birthday, he learns he's a powerful wizard -- with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the school's kindly headmaster, Harry uncovers the truth about his parents' deaths -- and about the villain who's to blame.",152,Adventure|Fantasy|Family,1492 Pictures|Warner Bros.|Heyday Films,11/16/01,4265,7.2,2001,153936014.58673,1202518036.06708
1018,tt0166924,4.436367,15000000,20117339,Mulholland Drive,Naomi Watts|Laura Harring|Ann Miller|Dan Hedaya|Justin Theroux,,David Lynch,An actress longing to be a star. A woman searching for herself. Both worlds will collide...on Mulholland Drive,schizophrenia|identity|amnesia|loss of sense of reality|suppressed past,"After a car wreck on the winding Mulholland Drive renders a woman amnesic, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.",147,Thriller|Drama|Mystery,Asymmetrical Productions|Les Films Alain Sarde|Babbo Inc.|The Picture Factory|Canal+,5/16/01,709,7.4,2001,18472321.7504076,24774263.9180016
141,tt0246578,3.851009,6000000,1270522,Donnie Darko,Jake Gyllenhaal|Patrick Swayze|Drew Barrymore|Maggie Gyllenhaal|Holmes Osborne,,Richard Kelly,Dark. Darker. Darko.,parents kids relationship|airplane|time travel|school presentation|school performance,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",113,Fantasy|Drama|Mystery,Pandora Cinema|Flower Films|Adam Fields Productions,1/18/01,1777,7.5,2001,7388928.70016306,1564632.74499809
585,tt0198781,3.204295,115000000,562816256,"Monsters, Inc.",John Goodman|Billy Crystal|Mary Gibbs|Steve Buscemi|James Coburn,http://movies.disney.com/monsters-inc,Lee Unkrich|David Silverman|Pete Docter,We Scare Because We Care.,monster|infant|energy supply|company|rival,"James Sullivan and Mike Wazowski are monsters, they earn their living scaring children and are the best in the business... even though they're more afraid of the children than they are of them. When a child accidentally enters their world, James and Mike suddenly find that kids are not to be afraid of and they uncover a conspiracy that could threaten all children across the world.",92,Fantasy|Animation|Family|Comedy,Walt Disney Pictures|Pixar Animation Studios,11/1/01,3899,7.3,2001,141621133.419792,693101531.14612
808,tt0126029,2.918566,60000000,484409218,Shrek,Mike Myers|Eddie Murphy|Cameron Diaz|John Lithgow|Vincent Cassel,http://www.shrek.com/,Andrew Adamson|Vicky Jenson,The greatest fairy tale never told.,liberation|lordship|castle|magic mirror|robin hood,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",90,Adventure|Animation|Comedy|Family|Fantasy,DreamWorks SKG|Pacific Data Images (PDI)|DreamWorks Animation,5/16/01,2284,7.1,2001,73889287.0016306,596544195.583957
453,tt0268978,2.169826,60000000,313542341,A Beautiful Mind,Russell Crowe|Ed Harris|Jennifer Connelly|Christopher Plummer|Paul Bettany,http://www.abeautifulmind.com/,Ron Howard,I need to believe that something extra ordinary is possible....,individual|schizophrenia|massachusetts|love of one's life|intelligence,"At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..",135,Drama|Romance,Imagine Entertainment|DreamWorks SKG|Universal Pictures,12/11/01,1786,7.5,2001,73889287.0016306,386123667.021868
824,tt0203009,1.925281,52500000,179213434,Moulin Rouge!,Nicole Kidman|Ewan McGregor|John Leguizamo|Jim Broadbent|Richard Roxburgh,,Baz Luhrmann,No Laws. No Limits. One Rule. Never Fall In Love.,duke|musical|writer's block|terminal illness|writer,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.",127,Romance|Drama|Music,Bazmark Films|Twentieth Century Fox Film Corporation,3/9/01,714,7.2,2001,64653126.1264267,220699214.322896
9428,tt0265666,1.857978,21000000,71441250,The Royal Tenenbaums,Gene Hackman|Anjelica Huston|Ben Stiller|Gwyneth Paltrow|Luke Wilson,,Wes Anderson,"Family isnâ€™t a word, itâ€™s a sentence.",child prodigy|terminal illness|dysfunctional family|cigarette smoking|family conflict,An estranged family of former child prodigies reunites when their father announces he has a terminal illness.,110,Comedy|Drama,Touchstone Pictures,10/5/01,679,7.3,2001,25861250.4505707,87979050.416754
4133,tt0221027,1.846848,53000000,83282296,Blow,Johnny Depp|PenÃ©lope Cruz|Ethan Suplee|Ray Liotta|Franka Potente,,Ted Demme,Based on a True Story.,1970s|war on drugs|drug addiction|drug traffic|drug smuggle,"A boy named George Jung grows up in a struggling family in the 1950's. His mother nags at her husband as he is trying to make a living for the family. It is finally revealed that George's father cannot make a living and the family goes bankrupt. George does not want the same thing to happen to him, and his friend Tuna, in the 1960's, suggests that he deal marijuana. He is a big hit in California in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. As a result, when released, he gets rich by bringing cocaine to America. However, he soon pays the price.",124,Crime|Drama,New Line Cinema,4/4/01,788,7.3,2001,65268870.1847737,102561157.854979
853,tt0215750,1.839325,70000000,96976270,Enemy at the Gates,Jude Law|Rachel Weisz|Ed Harris|Joseph Fiennes|Bob Hoskins,,Jean-Jacques Annaud,Some Men Are Born To Be Heroes.,winter|sniper|world war ii|stalingrad,Enemy at the Gates is a war film from Jean-Jacques Annaud from 2001 that takes place during the battle of Stalingard in World War II between the Russians and the Germans.,131,War,Paramount Pictures|Swanford Films|Mandalay Pictures|Little Bird|KC Medien,3/13/01,583,7.1,2001,86204168.168569,119425124.106293
855,tt0265086,1.735123,92000000,172989651,Black Hawk Down,Josh Hartnett|Ewan McGregor|Jason Isaacs|Tom Sizemore|William Fichtner,,Ridley Scott,Leave No Man Behind.,prisoner of war|wound|somalia|warlord|famine,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.",144,Action|History|War,Jerry Bruckheimer Films|Revolution Studios|Scott Free Productions,12/28/01,1201,7.1,2001,113296906.735833,213034699.517515
2034,tt0139654,1.446063,45000000,104876233,Training Day,Denzel Washington|Ethan Hawke|Scott Glenn|Tom Berenger|Harris Yulin,,Antoine Fuqua,"The only thing more dangerous than the line being crossed, is the cop who will cross it.",police brutality|war on drugs|drug traffic|drug dealer|los angeles,"On his first day on the job as a narcotics officer, a rookie cop works with a rogue detective who isn't what he appears.",122,Action|Crime|Drama|Thriller,Village Roadshow Pictures|NPV Entertainment|Warner Bros.|Outlaw Productions (I)|WV Films II,10/5/01,1029,7.2,2001,55416965.2512229,129153834.663114
1933,tt0230600,1.406682,17000000,209947037,The Others,Nicole Kidman|Christopher Eccleston|Alakina Mann|James Bentley|Eric Sykes,,Alejandro AmenÃ¡bar,"Sooner or later she'll see them, then everything will be different.",nanny|haunted house|channel islands|parallel universe|photosensitivity,"Grace is a religious woman who lives in an old house kept dark because her two children, Anne and Nicholas, have a rare sensitivity to light. When the family begins to suspect the house is haunted, Grace fights to protect her children at any cost in the face of strange events and disturbing visions.",101,Horror|Drama|Mystery|Thriller,Cruise/Wagner Productions|Canal Plus|Sogecine|Las Producciones del Escorpion|Lucky Red,8/2/01,872,7.1,2001,20935297.9837953,258547281.200582
9081,tt0243017,0.952027,0,3176880,Waking Life,Wiley Wiggins|Ethan Hawke|Julie Delpy|Ken Webster|Adam Goldberg,,Richard Linklater,Dreams. What are they? An escape from reality or reality itself?,philosophy|loss of sense of reality|dream|freedom|independent film,"Waking Life is about a young man in a persistent lucid dream-like state. The film follows its protagonist as he initially observes and later participates in philosophical discussions that weave together issues like reality, free will, our relationships with others, and the meaning of life.",99,Animation|Drama,Fox Searchlight Pictures|Thousand Words|Independent Film Channel (IFC)|Detour Filmproduction|Line Research,1/23/01,126,7.2,2001,0,3912289.96816233
2100,tt0272020,0.865406999999999,72000000,27642707,The Last Castle,Robert Redford|James Gandolfini|Mark Ruffalo|Steve Burton|Delroy Lindo,,Rod Lurie,A Castle Can Only Have One King,prison|general,A Court Martialed general rallies together 1200 inmates to rise against the system that put him away.,131,Action|Drama|Thriller,DreamWorks SKG,10/19/01,154,7.1,2001,88667144.4019567,34041665.1837497
10950,tt0277027,0.731548,22000000,40270895,I Am Sam,Sean Penn|Michelle Pfeiffer|Dakota Fanning|Dianne Wiest|Marin Hinkle,,Jessie Nelson,love is all you need,foster parents|pro bono|new baby|social services|learning,"Sam has the mental capacity of a 7-year-old. He has a daughter with a homeless woman who abandons them when they leave the hospital, leaving Sam to raise Lucy on his own. But as Lucy grows up, Sam's limitations start to become a problem and the authorities take her away. Sam shames high-priced lawyer Rita into taking his case pro bono and in turn teaches her the value of love and family.",132,Drama,New Line Cinema,12/28/01,292,7.2,2001,27092738.5672645,49593128.6411255
331214,tt0185906,0.537593,0,125000000,Band of Brothers,Damian Lewis|Ron Livingston|Frank John Hughes|Frank John Hughes|Scott Grimes,http://www.hbo.com/band-of-brothers,Phil Alden Robinson|Richard Loncraine|Mikael Salomon|David Nutter|Tom Hanks|David Leland|David Frankel|Tony To,Ordinary men. Extraordinary times.,world war ii|us army|war|paratroops|combat,"Drawn from interviews with survivors of Easy Company, as well as their journals and letters, Band of Brothers chronicles the experiences of these men from paratrooper training in Georgia through the end of the war. As an elite rifle company parachuting into Normandy early on D-Day morning, participants in the Battle of the Bulge, and witness to the horrors of war, the men of Easy knew extraordinary bravery and extraordinary fear - and became the stuff of legend. Based on Stephen E. Ambrose's acclaimed book of the same name.",705,Action|Drama|War,HBO,9/9/01,313,8,2001,0,153936014.58673
